Id,SalePrice
2734,146848.75769537044
2735,130591.52753439327
2736,141847.84269589593
2737,119758.70637007868
2738,137064.83835589845
2739,155594.2847904801
2740,138494.8311127134
2741,143263.0954769345
2742,149107.18075840393
2743,155255.9275220454
2744,165598.8827897931
2745,144390.79504940374
2746,135939.59782506732
2747,142390.5571757955
2748,122695.31834457206
2749,129156.68049457869
2750,124518.7060332224
2751,132498.54652128828
2752,193833.2159244887
2753,145335.09373470358
2754,233537.129991073
2755,133339.29135589735
2756,108484.72677254412
2757,75047.16864302715
2758,94853.4431254612
2759,160270.8681431716
2760,119327.98064105099
2761,141721.53347165626
2762,144438.30758325852
2763,187480.98506372658
2764,142813.19683388885
2765,299350.03366902645
2766,131745.102391828
2767,86001.77221587546
2768,124295.65821708886
2769,132412.36215306923
2770,139299.40297423513
2771,111154.8236177846
2772,107935.13368849321
2773,157590.91775818873
2774,139642.25834063158
2775,112960.0970127905
2776,136307.22611633298
2777,137695.23235790865
2778,116417.56762748043
2779,116785.59066320067
2780,95557.10155734318
2781,100112.68230974225
2782,99855.22549498394
2783,94929.44614846783
2784,120024.32360098048
2785,130615.07712898796
2786,74165.07505416709
2787,122656.03234544334
2788,79529.0720389581
2789,169676.8998234033
2790,98799.5745765592
2791,107963.5899997176
2792,72323.43910113741
2793,156794.67640684606
2794,90437.79479726926
2795,114923.5307246938
2796,100330.97575897495
2797,209250.89698296084
2798,101103.54837069282
2799,113245.830720696
2800,72927.92447086827
2801,110631.39765759186
2802,122676.2507568366
2803,178264.297372771
2804,127994.89659297094
2805,102384.31054391574
2806,90340.16746331326
2807,166555.70648939567
2808,145618.57157222115
2809,132378.39823600676
2810,128034.747171998
2811,154866.8402640737
2812,171600.6681549706
2813,162110.44851572195
2814,164856.96566332222
2815,103255.39093953186
2816,237841.78425598226
2817,152698.4106951783
2818,129340.66370092677
2819,170456.94562304666
2820,133944.94238026172
2821,111267.23145832708
2822,191723.25964656624
2823,391809.062159669
2824,181043.4608602359
2825,149117.39626349762
2826,134004.57326140808
2827,134783.22937238758
2828,234022.9249563526
2829,225107.9984232572
2830,236131.64657897537
2831,174379.8651625663
2832,254824.6528559855
2833,296861.2620825429
2834,221291.76758019807
2835,224291.63810702838
2836,192756.88424365374
2837,154545.83795167744
2838,149457.67747626523
2839,172251.99246362937
2840,209832.9296373441
2841,201025.05408119148
2842,225282.3407226851
2843,152202.9672603416
2844,165520.0755218566
2845,132009.76474885346
2846,207085.82420610898
2847,207615.81430414022
2848,214302.72394565883
2849,198640.45977385459
2850,278415.63335118885
2851,211300.26869152594
2852,235324.8892210433
2853,233256.0739400675
2854,136959.86212353365
2855,202587.54577187993
2856,203355.52893171183
2857,188294.34642185032
2858,206755.15284817523
2859,109133.13128092728
2860,126551.30548311159
2861,125958.09354087658
2862,192737.5529890446
2863,134684.4879984734
2864,248909.90583479908
2865,140952.5616405447
2866,147525.72919118538
2867,104339.07371909932
2868,97321.8617901771
2869,101381.13790141793
2870,120171.0453752477
2871,83247.8799882755
2872,63019.740706763994
2873,103699.68944167874
2874,130945.69629384152
2875,114895.15625763556
2876,164645.34231792451
2877,144886.5406324423
2878,160653.86952935238
2879,132785.98335265653
2880,101342.47712864753
2881,137064.49611767984
2882,171853.1010726568
2883,190427.31337835485
2884,188841.82365686673
2885,176337.73738666836
2886,238157.79506334677
2887,99480.17127290567
2888,133887.15766243383
2889,67830.4203487423
2890,86693.82624336597
2891,135076.14390599474
2892,63861.41535760688
2893,90858.16966841347
2894,73045.98226414002
2895,317730.0683985267
2896,271381.0421214377
2897,207222.10167176754
2898,153543.55554650002
2899,204138.37989333316
2900,160803.96540913137
2901,206850.5595826035
2902,191606.80632154903
2903,322754.71508921636
2904,359397.4674529808
2905,84087.0057761316
2906,205120.08146478387
2907,114739.66241184302
2908,133407.47334116997
2909,153039.4102465075
2910,82308.07110553741
2911,88623.4594855733
2912,146056.0615938221
2913,84826.39517301388
2914,83172.97613829467
2915,91243.20289948182
2916,86532.60312937282
2917,174847.2262566653
2918,117932.10719561133
2919,225042.69842196399
